413.003570835,0.0,-718.752321231,-240.512484893,218.250817431,134.212859547,23.5728603883,351.388177492,0.0,0.0,0.0,0.0,0.0,-799.732214841,503.646924243,-279.572633202,0.0,-370.128454575,32.6866473855,0.0,0.0,0.0,0.0,0.0,-396.157357149,-25.161025629,-117.639214978,102.53593722
-413.003570835,0.0,718.752321231,240.512484893,-218.250817431,-134.212859547,-23.5728603883,-351.388177492,0.0,0.0,0.0,0.0,0.0,799.732214841,-503.646924243,279.572633202,0.0,370.128454575,-32.6866473855,0.0,0.0,0.0,0.0,0.0,396.157357149,25.161025629,117.639214978,-102.53593722
-413.003570835,0.0,718.752321231,240.512484893,-218.250817431,-134.212859547,-23.5728603883,-351.388177492,0.0,0.0,0.0,0.0,0.0,799.732214841,-503.646924243,279.572633202,0.0,370.128454575,-32.6866473855,0.0,0.0,0.0,0.0,0.0,396.157357149,25.161025629,117.639214978,-102.53593722
-413.003570835,0.0,718.752321231,240.512484893,-218.250817431,-134.212859547,-23.5728603883,-351.388177492,0.0,0.0,0.0,0.0,0.0,799.732214841,-503.646924243,279.572633202,0.0,370.128454575,-32.6866473855,0.0,0.0,0.0,0.0,0.0,396.157357149,25.161025629,117.639214978,-102.53593722
413.003570835,0.0,-718.752321231,-240.512484893,218.250817431,134.212859547,23.5728603883,351.388177492,0.0,0.0,0.0,0.0,0.0,-799.732214841,503.646924243,-279.572633202,0.0,-370.128454575,32.6866473855,0.0,0.0,0.0,0.0,0.0,-396.157357149,-25.161025629,-117.639214978,102.53593722
413.003570835,0.0,-718.752321231,-240.512484893,218.250817431,134.212859547,23.5728603883,351.388177492,0.0,0.0,0.0,0.0,0.0,-799.732214841,503.646924243,-279.572633202,0.0,-370.128454575,32.6866473855,0.0,0.0,0.0,0.0,0.0,-396.157357149,-25.161025629,-117.639214978,102.53593722
-413.003570835,0.0,718.752321231,240.512484893,-218.250817431,-134.212859547,-23.5728603883,-351.388177492,0.0,0.0,0.0,0.0,0.0,799.732214841,-503.646924243,279.572633202,0.0,370.128454575,-32.6866473855,0.0,0.0,0.0,0.0,0.0,396.157357149,25.161025629,117.639214978,-102.53593722
413.003570835,0.0,-718.752321231,-240.512484893,218.250817431,134.212859547,23.5728603883,351.388177492,0.0,0.0,0.0,0.0,0.0,-799.732214841,503.646924243,-279.572633202,0.0,-370.128454575,32.6866473855,0.0,0.0,0.0,0.0,0.0,-396.157357149,-25.161025629,-117.639214978,102.53593722
-413.003570835,0.0,718.752321231,240.512484893,-218.250817431,-134.212859547,-23.5728603883,-351.388177492,0.0,0.0,0.0,0.0,0.0,799.732214841,-503.646924243,279.572633202,0.0,370.128454575,-32.6866473855,0.0,0.0,0.0,0.0,0.0,396.157357149,25.161025629,117.639214978,-102.53593722
-413.003570835,0.0,718.752321231,240.512484893,-218.250817431,-134.212859547,-23.5728603883,-351.388177492,0.0,0.0,0.0,0.0,0.0,799.732214841,-503.646924243,279.572633202,0.0,370.128454575,-32.6866473855,0.0,0.0,0.0,0.0,0.0,396.157357149,25.161025629,117.639214978,-102.53593722
