59319634674.5,10099441496.0,0.0,0.0,0.0,0.0,-118953286017.0,0.0,0.0,-42094660787.2,0.0,0.0,0.0,21783470330.4
0.0,-9078450571.17,0.0,0.0,0.0,24129357550.7,0.0,15742775097.7,-11552028385.1,27970050039.3,-11538195194.3,11366692125.2,0.0,0.0
0.0,17829336094.3,-14379543884.4,0.0,0.0,0.0,0.0,0.0,2996752453.23,0.0,541031281.979,0.0,0.0,11900668254.3
0.0,0.0,0.0,-3309924986.09,0.0,-8863530451.36,-1776843265.26,2080598259.01,8348263040.88,0.0,2974916534.91,0.0,-5535691285.27,0.0
2543872658.83,1623770645.19,-286158189.871,0.0,1584895324.33,0.0,0.0,0.0,0.0,0.0,1702993778.62,-4510410504.71,0.0,0.0
1203461434.84,-1166277491.15,0.0,248921326.954,-128196658.193,-1255661636.9,0.0,0.0,0.0,-525438815.379,-181975694.177,0.0,-355176079.312,0.0
377280645.626,-345133550.272,0.0,0.0,0.0,0.0,0.0,179438976.045,0.0,718284649.959,103338172.61,0.0,-49017010.5034,0.0
-2351411.75374,0.0,0.0,0.0,-110541065.643,55152234.4702,107449542.835,0.0,0.0,0.0,39296820.1472,48242607.8335,91041953.4519,222703699.708
-23833628.6834,0.0,0.0,42012422.6418,9482221.95053,0.0,49568164.5685,0.0,0.0,65940418.9973,-28366759.7092,0.0,0.0,36356830.9259
25214714.2068,0.0,0.0,43530214.0566,14285277.097,0.0,0.0,0.0,27349130.2074,0.0,0.0,15337764.3079,0.0,0.0
-4398290.91841,18133566.0746,301823.960418,0.0,-2745566.27677,3477614.39314,8042084.89021,7317324.18155,0.0,0.0,0.0,14333072.2044,-6761906.16761,-5756219.41417
0.0,-1433436.9657,-1174252.14239,-998697.485922,-2927425.38308,0.0,-1383853.50163,2429665.90728,-2541173.2754,947169.984342,0.0,5821891.34347,0.0,3072894.52015
0.0,-43480.7296891,0.0,-824263.448002,-1052952.06354,-323500.130824,0.0,-48135.0821543,0.0,468604.936707,0.0,132445.296108,952339.975164,2368784.51417
0.0,675069.740134,0.0,-62784.8351368,111912.461599,0.0,0.0,0.0,446498.174224,-227206.683813,0.0,-161419.016023,0.0,593977.5148
-141265.773705,209663.841038,0.0,370865.435099,0.0,0.0,72510.513729,205124.266538,-55249.8385495,8496.30139575,0.0,0.0,134099.719488,0.0
-61481.4370739,-2988.82088461,0.0,51648.6785482,0.0,0.0,0.0,54299.5711308,-16764.2600209,54990.6770619,0.0,58728.9878032,-31001.0196002,50706.7125136
7560.75682273,0.0,0.0,0.0,998.891892886,8527.05618513,0.0,0.0,19717.0031413,15614.31801,12183.4461545,9946.34696911,-12497.1090077,-16000.7085508
7298.32714303,2504.38990584,-3154.54643563,0.0,-1322.37886594,12311.9791124,0.0,0.0,-2150.75365273,0.0,0.0,0.0,6893.54799007,0.0
0.0,0.0,0.0,2465.59324229,0.0,-2573.03027325,0.0,0.0,0.0,-583.606637416,0.0,0.0,0.0,4903.69450862
0.0,0.0,0.0,0.0,89.2467934792,0.0,1057.24447087,0.0,0.0,0.0,0.0,255.636553924,3082.51353269,0.0
21.1953105003,35.5216923631,0.0,0.0,-205.585525804,611.05747585,0.0,0.0,0.0,98.1149624253,527.301199927,-637.128445614,0.0,824.21378817
110.961769327,25.3665491961,106.608412969,244.523223955,127.556711341,-127.211702683,0.0,0.0,39.8426860743,131.325574153,235.792333193,-94.1355740038,0.0,-5.82349309321
0.0,0.0,-21.0035872571,0.0,87.0679124693,0.0,0.0,0.0,0.0,0.0,14.6705877291,68.5443526125,0.0,0.0
-51.1204414176,0.0,-2.83975012757,38.5911425727,0.0,99.5925205312,23.0927675063,0.0,0.0,-7.45415262745,31.2284788214,-42.8833668653,0.0,-19.3462811962
-3.90594435157,0.0,0.0,38.3803962227,19.411951073,-21.5575540447,0.0,0.0,0.0,0.0,39.8554101683,0.0,0.0,0.0
-1.38470847565,-6.69567203095,0.0,0.0,0.0,3.99338844854,3.78680899696,0.0,0.0,22.0435852041,0.0,7.16519477377,3.6203229727,0.0
1.41036554174,0.0,0.0,0.0,0.0,5.50762558103,2.75291469582,0.0,0.0,0.950851289985,2.28957308173,0.0,2.85317836624,-1.32706277416
0.19323913753,0.0,1.33033570647,0.0,0.0,1.01745063066,-1.04237997532,1.47500234842,0.0,0.0,0.0,1.23342081904,0.0,0.0
0.0,0.0,1.0,-1.0
